_COLLISION ID,BOROUGH NAME,BOROUGH NUMBER,EASTING,NORTHING,_CASUALTY ID,_CASUALTY CLASS,CASUALTY GENDER,CASUALTY AGE (5 YEAR BANDS),CASUALTY AGE,_CASUALTY COUNT,_CASUALTY SEVERITY,PEDESTRIAN LOCATION,PEDESTRIAN MOVEMENT,CASUALTY MODE OF TRAVEL,_COLLISION DATE
1220404487,Hillingdon,26,511453,182103,1,Pedestrian,Male,35-39,37.0,1,Fatal,In Road - Not Crossing,Unknown Or Other,Pedestrian,2022-10-14
1220404497,Lewisham,7,540071,173665,1,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-14
1220404520,Southwark,8,531459,180471,1,Pedestrian,Male,25-29,28.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-13
1220404527,Westminster,1,530170,180617,1,Pedestrian,Female,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-14
1220404534,Bexley,18,546001,172987,1,Pedestrian,Male,35-39,35.0,1,Fatal,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-14
1220404538,Kensington & Chelsea,12,526107,177620,1,Pedestrian,Male,65-69,67.0,1,Fatal,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-14
1220404547,Redbridge,14,540537,188427,1,Pedestrian,Male,35-39,39.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-10
1220404554,Lambeth,9,531929,177108,1,Pedestrian,Male,15-19,15.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-13
1220404565,Havering,15,553895,187201,1,Pedestrian,Male,75-79,79.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-10-14
1220404587,Lambeth,9,528830,174299,1,Pedestrian,Female,40-44,44.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-13
1220404591,Haringey,31,531152,190057,1,Pedestrian,Female,35-39,37.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-14
1220404595,Wandsworth,10,528634,177347,1,Pedestrian,Female,30-34,34.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-14
1220404613,Croydon,20,532102,166113,1,Pedestrian,Male,35-39,36.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-14
1220404620,Lambeth,9,530464,176733,1,Pedestrian,Male,14-Oct,12.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-10-14
1220404622,Hounslow,25,520916,177100,1,Pedestrian,Male,20-24,23.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-14
1220404631,Kingston-Upon-Thames,23,518535,166961,1,Pedestrian,Male,35-39,36.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-14
1220404635,Hounslow,25,510861,173742,1,Pedestrian,Female,20-24,21.0,1,Serious,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-10-14
1220404638,Southwark,8,532618,180139,1,Pedestrian,Male,50-54,53.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-10-14
1220404652,Kensington & Chelsea,12,523778,181176,1,Pedestrian,Female,15-19,16.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-10-10
1220404662,Merton,22,523273,170527,1,Pedestrian,Male,15-19,16.0,1,Serious,In Centre Of Carriageway,Unknown Or Other,Pedestrian,2022-10-14
1220404670,Redbridge,14,547625,187876,1,Pedestrian,Male,20-24,20.0,1,Serious,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-10-15
1220404674,Tower Hamlets,5,537491,182885,1,Pedestrian,Female,30-34,31.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-14
1220404676,Croydon,20,533104,169743,2,Pedestrian,Male,25-29,29.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-10-15
1220404711,Lambeth,9,530083,177463,1,Pedestrian,Male,20-24,22.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-15
1220404722,Croydon,20,532811,165718,1,Pedestrian,Female,45-49,48.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-10-14
1220404737,Islington,3,531596,184766,1,Pedestrian,Female,20-24,22.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-10-14
1220404753,Brent,28,521879,183292,1,Pedestrian,Female,55-59,57.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2022-10-15
1220404754,Ealing,27,515789,182382,1,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-14
1220404774,Lewisham,7,536486,175847,1,Pedestrian,Male,40-44,43.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-15
1220404789,Islington,3,529414,186848,1,Pedestrian,Male,50-54,52.0,1,Serious,In Centre Of Carriageway,From Drivers N/Side,Pedestrian,2022-10-15
1220404797,Haringey,31,533869,190346,1,Pedestrian,Female,65-69,65.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-15
1220404813,Haringey,31,533637,190636,2,Pedestrian,Male,50-54,50.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-10-15
1220404814,Haringey,31,533972,189058,1,Pedestrian,Male,25-29,28.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-16
1220404814,Haringey,31,533972,189058,2,Pedestrian,Female,20-24,24.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-16
1220404839,Haringey,31,531476,189447,1,Pedestrian,Female,25-29,27.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-15
1220404849,Greenwich,6,543765,178992,1,Pedestrian,Male,5-Sep,7.0,1,Slight,In Centre Of Carriageway,From Drivers O/Side,Pedestrian,2022-10-16
1220404868,Ealing,27,517472,181115,1,Pedestrian,Male,35-39,37.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-15
1220404876,Barnet,30,526357,193441,1,Pedestrian,Female,14-Oct,12.0,1,Slight,Crossing Road Within 50m Xing,Unknown Or Other,Pedestrian,2022-10-12
1220404886,Merton,22,524708,170691,1,Pedestrian,Male,50-54,50.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-10-15
1220404902,Southwark,8,534224,175971,1,Pedestrian,Male,14-Oct,12.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-10-16
1220404919,Redbridge,14,541406,191780,1,Pedestrian,Female,50-54,51.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-16
1220404921,Greenwich,6,544034,173117,1,Pedestrian,Female,0-4,4.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-16
1220404927,Westminster,1,524760,182198,1,Pedestrian,Male,70-74,71.0,1,Serious,Crossing Road Within 50m Xing,From Drivers O/Side Msk,Pedestrian,2022-10-16
1220404931,Lewisham,7,539288,172240,1,Pedestrian,Female,30-34,32.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2022-10-16
1220404945,Tower Hamlets,5,534897,181550,1,Pedestrian,Male,40-44,42.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-10-16
1220404951,Southwark,8,535243,178677,1,Pedestrian,Male,70-74,72.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-16
1220404953,Merton,22,530059,167913,1,Pedestrian,Female,70-74,73.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-16
1220404964,Hammersmith & Fulham,11,522688,182838,1,Pedestrian,Female,15-19,17.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-10-16
1220404969,Croydon,20,531902,166430,1,Pedestrian,Male,40-44,43.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-17
1220404972,Wandsworth,10,528164,175039,1,Pedestrian,Female,80-84,83.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-17
1220404976,Wandsworth,10,523929,175748,1,Pedestrian,Female,20-24,23.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-17
1220404982,Brent,28,519402,186375,1,Pedestrian,Male,14-Oct,14.0,1,Slight,In Centre Of Carriageway,From Drivers O/Side,Pedestrian,2022-10-17
1220405056,Hillingdon,26,506043,180773,1,Pedestrian,Female,40-44,44.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-17
1220405059,Haringey,31,528758,189632,1,Pedestrian,Male,20-24,24.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-17
1220405062,Hounslow,25,513671,175479,1,Pedestrian,Male,15-19,16.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-17
1220405065,Croydon,20,533608,166220,1,Pedestrian,Female,40-44,41.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-16
1220405070,Hackney,4,533961,187347,1,Pedestrian,Male,14-Oct,12.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2022-10-17
1220405122,Westminster,1,528670,178679,1,Pedestrian,Male,30-34,32.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-17
1220405127,Kensington & Chelsea,12,524030,180531,1,Pedestrian,Male,65-69,69.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-17
1220405135,Westminster,1,529672,177957,1,Pedestrian,Male,15-19,16.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-10-17
1220405159,Barnet,30,525480,188161,1,Pedestrian,Female,65-69,68.0,1,Serious,In Centre Of Carriageway,From Drivers N/Side,Pedestrian,2022-10-18
1220405159,Barnet,30,525480,188161,2,Pedestrian,Female,65-69,67.0,1,Slight,In Centre Of Carriageway,From Drivers N/Side,Pedestrian,2022-10-18
1220405178,Hammersmith & Fulham,11,524910,177789,1,Pedestrian,Female,45-49,46.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-18
1220405184,Barnet,30,526942,195719,1,Pedestrian,Male,45-49,49.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-07
1220405189,Tower Hamlets,5,537517,182895,2,Pedestrian,Male,70-74,70.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-10-18
1220405232,Lambeth,9,531809,170996,1,Pedestrian,Male,80-84,82.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-18
1220405236,Lewisham,7,538958,173200,1,Pedestrian,Female,5-Sep,7.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-18
1220405273,Lewisham,7,537409,173575,1,Pedestrian,Male,15-19,17.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-18
1220405280,Wandsworth,10,527779,172249,1,Pedestrian,Male,14-Oct,13.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-10-18
1220405296,Bromley,19,535344,169823,1,Pedestrian,Female,35-39,38.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-18
1220405319,Kensington & Chelsea,12,526172,179363,1,Pedestrian,Female,50-54,53.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-18
1220405335,Camden,2,527180,185471,1,Pedestrian,Male,25-29,25.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-10-19
1220405384,Sutton,21,524014,165936,1,Pedestrian,Female,20-24,22.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side Msk,Pedestrian,2022-10-19
1220405387,Harrow,29,515531,191726,1,Pedestrian,Male,40-44,41.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-19
1220405425,Enfield,32,532214,194070,1,Pedestrian,Male,0-4,3.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-19
1220405437,Hammersmith & Fulham,11,524348,178770,1,Pedestrian,Male,40-44,40.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-19
1220405438,Camden,2,525515,185419,1,Pedestrian,Male,85-89,86.0,1,Slight,In Road - Not Crossing,In Rd Facing Traffic,Pedestrian,2022-10-19
1220405446,Westminster,1,526596,183526,1,Pedestrian,Male,14-Oct,14.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-10-19
1220405465,Ealing,27,512622,180401,1,Pedestrian,Female,5-Sep,5.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-10-19
1220405480,Ealing,27,517915,180816,1,Pedestrian,Female,45-49,46.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-10-19
1220405515,Hillingdon,26,505464,177064,1,Pedestrian,Male,25-29,27.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-19
1220405552,Hillingdon,26,505366,181927,1,Pedestrian,Female,80-84,83.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-20
1220405558,Merton,22,525361,172202,1,Pedestrian,Female,55-59,58.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-20
1220405602,Barking & Dagenham,16,547704,187616,1,Pedestrian,Female,40-44,43.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-10-18
1220405609,Redbridge,14,540444,188598,1,Pedestrian,Male,65-69,66.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-20
1220405618,Lambeth,9,531047,175411,1,Pedestrian,Female,55-59,57.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-10-20
1220405620,Hillingdon,26,507149,178288,1,Pedestrian,Female,14-Oct,11.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-20
1220405625,Redbridge,14,540930,190705,1,Pedestrian,Male,20-24,23.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-20
1220405645,Camden,2,530230,182149,1,Pedestrian,Female,45-49,45.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-20
1220405647,Camden,2,529671,184535,1,Pedestrian,Male,30-34,32.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2022-10-20
1220405648,Wandsworth,10,524747,175066,1,Pedestrian,Male,65-69,69.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-10-20
1220405663,Bexley,18,552557,177221,1,Pedestrian,Male,15-19,16.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-10-20
1220405684,Newham,17,541060,184587,1,Pedestrian,Male,0-4,0.0,1,Slight,In Centre Of Carriageway,From Drivers N/Side,Pedestrian,2022-10-20
1220405715,Kingston-Upon-Thames,23,518578,166499,1,Pedestrian,Male,20-24,20.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-10-21
1220405725,Haringey,31,533203,190769,1,Pedestrian,Female,60-64,64.0,1,Slight,In Centre Of Carriageway,In Rd Not Crossing,Pedestrian,2022-10-21
1220405732,Lambeth,9,530105,174910,1,Pedestrian,Male,55-59,56.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-21
1220405742,Richmond-Upon-Thames,24,521408,176243,1,Pedestrian,Male,50-54,53.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-21
1220405762,Enfield,32,535890,195589,1,Pedestrian,Male,15-19,16.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-10-18
1220405768,Wandsworth,10,527354,176690,1,Pedestrian,Female,50-54,53.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-21
1220405769,Newham,17,539331,184833,1,Pedestrian,Male,14-Oct,13.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-10-21
1220405778,Waltham Forest,13,538316,189907,1,Pedestrian,Male,0-4,1.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-10-21
1220405784,Richmond-Upon-Thames,24,520357,175387,1,Pedestrian,Male,75-79,79.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-21
1220405792,Sutton,21,525867,166435,1,Pedestrian,Female,40-44,41.0,1,Serious,In Centre Of Carriageway,From Drivers N/Side,Pedestrian,2022-10-21
1220405794,Redbridge,14,543749,186315,1,Pedestrian,Female,35-39,35.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-10-21
1220405804,Westminster,1,527918,181009,1,Pedestrian,Female,50-54,51.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-21
1220405830,Southwark,8,533305,176303,1,Pedestrian,Male,35-39,37.0,1,Slight,In Centre Of Carriageway,In Rd Back To Traffic,Pedestrian,2022-10-21
1220405836,Brent,28,523564,183652,1,Pedestrian,Male,50-54,53.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-10-21
1220405846,Newham,17,539121,182093,1,Pedestrian,Female,45-49,49.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-21
1220405858,Brent,28,521175,183796,1,Pedestrian,Male,45-49,47.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side Msk,Pedestrian,2022-10-21
1220405871,Lewisham,7,539564,172791,1,Pedestrian,Female,85-89,89.0,1,Serious,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-10-21
1220405879,Merton,22,525451,172301,1,Pedestrian,Male,25-29,25.0,1,Serious,In Centre Of Carriageway,From Drivers O/Side,Pedestrian,2022-10-21
1220405884,Haringey,31,528777,187944,1,Pedestrian,Male,20-24,20.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-21
1220405891,Wandsworth,10,527454,171458,1,Pedestrian,Male,25-29,25.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2022-10-22
1220405895,Haringey,31,530194,190516,1,Pedestrian,Female,30-34,33.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2022-10-21
1220405901,Ealing,27,513625,180362,1,Pedestrian,Male,25-29,25.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-22
1220405906,Southwark,8,534153,176711,1,Pedestrian,Male,75-79,77.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-10-21
1220405915,Hackney,4,534929,184879,1,Pedestrian,Male,35-39,37.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-22
1220405916,Islington,3,531807,183726,2,Pedestrian,Male,35-39,35.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-21
1220405934,Enfield,32,534130,192563,1,Pedestrian,Male,25-29,28.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-22
1220405947,Tower Hamlets,5,536938,181057,1,Pedestrian,Male,45-49,46.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-22
1220405985,Hillingdon,26,506106,178747,1,Pedestrian,Male,14-Oct,11.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-10-22
1220405988,Hackney,4,532313,186724,1,Pedestrian,Female,60-64,61.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-21
1220406013,Hackney,4,533364,184798,1,Pedestrian,Male,14-Oct,12.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-10-22
1220406025,Bexley,18,547327,170888,1,Pedestrian,Female,5-Sep,5.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-22
1220406030,Redbridge,14,540854,189878,1,Pedestrian,Male,14-Oct,13.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-22
1220406030,Redbridge,14,540854,189878,2,Pedestrian,Female,15-19,15.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-22
1220406057,Hackney,4,534952,184737,1,Pedestrian,Male,50-54,51.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-23
1220406058,Bromley,19,541306,169451,1,Pedestrian,Male,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-21
1220406088,Brent,28,520764,189204,1,Pedestrian,Female,85-89,89.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-23
1220406092,Havering,15,551799,187361,1,Pedestrian,Female,45-49,45.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-22
1220406123,Newham,17,542242,184692,1,Pedestrian,Female,35-39,39.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-23
1220406152,Brent,28,521301,185906,1,Pedestrian,Female,85-89,89.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-23
1220406154,Westminster,1,530461,180972,1,Pedestrian,Female,50-54,52.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-22
1220406162,Kensington & Chelsea,12,526884,179007,2,Pedestrian,Male,35-39,38.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-23
1220406163,Brent,28,521786,183384,1,Pedestrian,Male,30-34,34.0,1,Slight,In Road - Not Crossing,In Rd Facing Traffic,Pedestrian,2022-10-23
1220406170,Bexley,18,549566,173631,1,Pedestrian,Male,65-69,68.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-22
1220406172,Brent,28,521327,186009,1,Pedestrian,Male,55-59,55.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-23
1220406173,Hounslow,25,511919,172060,1,Pedestrian,Female,5-Sep,7.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2022-10-11
1220406184,Camden,2,529541,181832,1,Pedestrian,Male,25-29,25.0,1,Serious,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2022-10-23
1220406200,Havering,15,552896,189213,1,Pedestrian,Male,45-49,48.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-23
1220406203,Wandsworth,10,527548,171381,1,Pedestrian,Male,65-69,66.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2022-10-24
1220406204,Haringey,31,531652,189244,1,Pedestrian,Male,30-34,31.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-23
1220406207,Haringey,31,533628,188256,1,Pedestrian,Female,35-39,39.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2022-10-24
1220406239,Newham,17,539701,182369,1,Pedestrian,Female,40-44,42.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2022-10-24
1220406250,Greenwich,6,537906,177378,1,Pedestrian,Female,50-54,51.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2022-10-24
1220406271,Sutton,21,527141,166578,1,Pedestrian,Male,45-49,45.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2022-10-24
1220406320,Bexley,18,551149,176969,1,Pedestrian,Female,70-74,70.0,1,Serious,In Centre Of Carriageway,From Drivers O/Side,Pedestrian,2022-10-24
1220406350,Lambeth,9,531933,172152,1,Pedestrian,Female,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2022-10-24
1220406383,Westminster,1,526938,181427,1,Pedestrian,Male,25-29,28.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing Msk,Pedestrian,2022-10-24
1220406401,Southwark,8,532269,178972,1,Pedestrian,Female,55-59,56.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2022-10-24
1220406412,Brent,28,521596,185735,1,Pedestrian,Male,50-54,51.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-24
1220406412,Brent,28,521596,185735,2,Pedestrian,Male,14-Oct,12.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2022-10-24
1220406425,Brent,28,518913,185389,1,Pedestrian,Male,25-29,27.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-10-24
1220406425,Brent,28,518913,185389,2,Pedestrian,Female,25-29,28.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2022-10-24
